"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","OID_","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"2441","Surface Fire","14710_41_50",0.0150538,"Central Interior and Appalachian Floodplain Systems",1168,0.690196,172818,0.1,2601.5676084
"2442","Surface Fire","14710_47_48_53_54_57_59_60_61_63",0.0084714,"Central Interior and Appalachian Floodplain Systems",1646,0.690196,1498137,0.5,12691.3177818
"2443","Surface Fire","14710_47_48_53_54_57_59_60_61_63",0.0084714,"Central Interior and Appalachian Floodplain Systems",1449,0.690196,286330,0.1,2425.615962
"2444","Surface Fire","14710_47_48_53_54_57_59_60_61_63",0.0084714,"Central Interior and Appalachian Floodplain Systems",1462,0.690196,260618,0.1,2207.7993252
"2445","Surface Fire","14710_47_48_53_54_57_59_60_61_63",0.0084714,"Central Interior and Appalachian Floodplain Systems",1423,0.690196,34462,0,291.9413868
"2446","Surface Fire","14710_47_48_53_54_57_59_60_61_63",0.0084714,"Central Interior and Appalachian Floodplain Systems",1574,0.690196,84438,0,715.3080732
"2447","Surface Fire","14710_49_52",0.0148636,"Central Interior and Appalachian Floodplain Systems",1535,0.690196,902471,0.3,13413.9679556
"2448","Surface Fire","14710_49_52",0.0148636,"Central Interior and Appalachian Floodplain Systems",1595,0.690196,217469,0.1,3232.3722284
"2449","Surface Fire","14710_51_62",0.0145488,"Central Interior and Appalachian Floodplain Systems",1197,0.690196,1117938,0.4,16264.6563744
"2450","Surface Fire","14710_51_62",0.0145488,"Central Interior and Appalachian Floodplain Systems",1477,0.690196,970566,0.4,14120.5706208
"2451","Surface Fire","14710_64_65",0.0082466,"Central Interior and Appalachian Floodplain Systems",1518,0.690196,479914,0.2,3957.6587924
"2452","Surface Fire","14710_64_65",0.0082466,"Central Interior and Appalachian Floodplain Systems",1495,0.690196,23490,0,193.712634
"2453","Surface Fire","14720_44_46_47_48",0.004936,"Central Interior and Appalachian Riparian Systems",1647,0.078431,615354,0.2,3037.387344
"2454","Surface Fire","14720_44_46_47_48",0.004936,"Central Interior and Appalachian Riparian Systems",1716,0.078431,2983,0,14.724088
"2455","Surface Fire","14720_49",0.0049966,"Central Interior and Appalachian Riparian Systems",1596,0.078431,6591,0,32.9325906
"2456","Surface Fire","14720_53_54_57_59_60",0.0050664,"Central Interior and Appalachian Riparian Systems",1424,0.078431,2226,0,11.2778064
"2457","Surface Fire","14720_53_54_57_59_60",0.0050664,"Central Interior and Appalachian Riparian Systems",1575,0.078431,126231,0,639.5367384
"2458","Surface Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1463,0.078431,1061204,0.4,5327.24408
"2459","Surface Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1450,0.078431,950999,0.3,4774.01498
"2460","Surface Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1478,0.078431,899228,0.3,4514.12456
"2461","Surface Fire","14720_64_65_66",0.004963,"Central Interior and Appalachian Riparian Systems",1519,0.078431,1070657,0.4,5313.670691
"2462","Surface Fire","14720_64_65_66",0.004963,"Central Interior and Appalachian Riparian Systems",1496,0.078431,10845,0,53.823735
"2463","Surface Fire","14730_45_46_47_98_99",0.0100152,"Gulf and Atlantic Coastal Plain Floodplain Systems",1120,0.803922,1116,0,11.1769632
"2464","Surface Fire","14730_45_46_47_98_99",0.0100152,"Gulf and Atlantic Coastal Plain Floodplain Systems",1648,0.803922,207,0,2.0731464
"2465","Surface Fire","14730_55_58_60",0.0100328,"Gulf and Atlantic Coastal Plain Floodplain Systems",1425,0.803922,13850,0,138.95428
"2466","Surface Fire","14740_46_47_48_55_56_58_60_99",0.0077594,"Gulf and Atlantic Coastal Plain Small Stream Riparian Systems",1426,0.921569,4047,0,31.4022918
"2467","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1520,0.960784,957831,0.4,14146.0144728
"2468","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1169,0.960784,511258,0.2,7550.6671504
"2469","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1464,0.960784,487455,0.2,7199.125404
"2470","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1144,0.960784,181405,0.1,2679.134164
"2471","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1198,0.960784,258259,0.1,3814.1755192
"2472","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1497,0.960784,7317,0,108.0633096
"2473","Surface Fire","14750_41_50_51_63_64_65_66",0.0147688,"Laurentian-Acadian Floodplain Systems",1555,0.960784,80,0,1.181504
"2474","Surface Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1170,0.541176,4498421,1.6,37029.2023036
"2475","Surface Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1145,0.541176,2018444,0.7,16615.0236304
"2476","Surface Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1199,0.541176,1391795,0.5,11456.699722
"2477","Surface Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1218,0.541176,583076,0.2,4799.6484016
"2478","Surface Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1465,0.541176,14136,0,81.9407376
"2479","Surface Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1498,0.541176,2842,0,16.4739372
"2480","Surface Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1521,0.541176,60209,0,349.0074894
"2481","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1466,1,1364390,0.5,1041.302448
"2482","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1499,1,208600,0.1,159.20352
"2483","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1427,1,9444,0,7.2076608
"2484","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1451,1,19965,0,15.237288
"2485","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1522,1,99681,0,76.0765392
"2486","Surface Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1557,1,234,0,0.1785888
"2487","Surface Fire","14800_45_98",0.001481,"Gulf and Atlantic Coastal Plain Swamp Systems",1122,0.701961,473,0,0.700513
"2488","Surface Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1428,0.701961,5555,0,25.239698
"2489","Surface Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1500,0.701961,46135,0,209.618986
"2490","Surface Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1523,0.701961,1197,0,5.4386892
"2491","Surface Fire","15090_45_47",0.011167,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",1652,0.321569,128,0,1.429376
"2492","Surface Fire","15170_42_49_50",0.0098634,"Paleozoic Plateau Bluff and Talus",1151,0,1135860,0.4,11203.441524
"2493","Surface Fire","15170_42_49_50",0.0098634,"Paleozoic Plateau Bluff and Talus",1597,0,823,0,8.1175782
"2494","Surface Fire","15170_42_49_50",0.0098634,"Paleozoic Plateau Bluff and Talus",1693,0,39753,0,392.0997402
"2495","Wind or Weather or Stress","11620_31_39_40",0.0483292,"Western Great Plains Floodplain Systems",1207,0.803922,139,0,6.7177588
"2496","Wind or Weather or Stress","13020_40",0.0009684,"Laurentian-Acadian Northern Hardwoods Forest",1209,0,201,0,0.1946484
"2497","Wind or Weather or Stress","13020_63",0.0009792,"Laurentian-Acadian Northern Hardwoods Forest",1452,0,7531096,2.8,7374.4492032
"2498","Wind or Weather or Stress","13020_64",0.0009504,"Laurentian-Acadian Northern Hardwoods Forest",1505,0,5656207,2.1,5375.6591328
"2499","Wind or Weather or Stress","13020_65_66",0.0180696,"Laurentian-Acadian Northern Hardwoods Forest",1482,0,196517,0.1,3550.9835832
"2500","Wind or Weather or Stress","13020_65_66",0.0180696,"Laurentian-Acadian Northern Hardwoods Forest",1540,0,1292,0,23.3459232
"2501","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1176,0,5256252,1.9,4817.8805832
"2502","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1126,0,4963888,1.8,4549.8997408
"2503","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1152,0,3469406,1.3,3180.0575396
"2504","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1127,0.588235,3203820,1.2,2936.621412
"2505","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1177,0.588235,2324979,0.9,2131.0757514
"2506","Wind or Weather or Stress","13022_41_50_51",0.0009166,"Laurentian-Acadian Northern Hardwoods Forest - Hemlock",1153,0.588235,386045,0.1,353.848847
"2507","Wind or Weather or Stress","13023_51",0.0018066,"Laurentian-Acadian Northern Hardwoods Forest - Northern Sugar Maple-Basswood",1178,0,101825,0,183.957045
"2508","Wind or Weather or Stress","13030_60",0.002197,"Northeastern Interior Dry-Mesic Oak Forest",1402,0.392157,1981434,0.7,4353.210498
"2509","Wind or Weather or Stress","13030_61_63_64_65_66",0.0038462,"Northeastern Interior Dry-Mesic Oak Forest",1432,0.392157,7523215,2.8,28935.789533
"2510","Wind or Weather or Stress","13030_61_63_64_65_66",0.0038462,"Northeastern Interior Dry-Mesic Oak Forest",1453,0.392157,136752,0.1,525.9755424
"2511","Wind or Weather or Stress","13030_61_63_64_65_66",0.0038462,"Northeastern Interior Dry-Mesic Oak Forest",1483,0.392157,142979,0.1,549.9258298
"2512","Wind or Weather or Stress","13030_61_63_64_65_66",0.0038462,"Northeastern Interior Dry-Mesic Oak Forest",1506,0.392157,292572,0.1,1125.2904264
"2513","Wind or Weather or Stress","13030_62",0.003457,"Northeastern Interior Dry-Mesic Oak Forest",1471,0.392157,7403035,2.7,25592.291995
"2514","Wind or Weather or Stress","13040_32_43_44_49",0.0037106,"Ozark-Ouachita Dry-Mesic Oak Forest",1577,0,98092,0,363.9801752
"2515","Wind or Weather or Stress","13050_47_48",0.0005838,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1629,0.129412,1943239,0.7,1134.4629282
"2516","Wind or Weather or Stress","13050_49",0.0003764,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1578,0.129412,175324,0.1,65.9919536
"2517","Wind or Weather or Stress","13050_53",0.000467,"Southern Interior Low Plateau Dry-Mesic Oak Forest",1562,0.129412,10619,0,4.959073
"2518","Wind or Weather or Stress","13060_47_48",0.005847,"East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland",1630,0.670588,26,0,0.152022
"2519","Wind or Weather or Stress","13100_38_42_43",0.0008554,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1679,0.870588,2002513,0.7,1712.9496202
"2520","Wind or Weather or Stress","13100_38_42_43",0.0008554,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1601,0.870588,4,0,0.0034216
"2521","Wind or Weather or Stress","13100_39",0.0005318,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1225,0.870588,59546,0,31.6665628
"2522","Wind or Weather or Stress","13100_41_62",0.0005396,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1154,0.870588,1587484,0.6,856.6063664
"2523","Wind or Weather or Stress","13100_41_62",0.0005396,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1472,0.870588,413161,0.2,222.9416756
"2524","Wind or Weather or Stress","13100_44_50",0.0008532,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1128,0.870588,569083,0.2,485.5416156
"2525","Wind or Weather or Stress","13100_44_50",0.0008532,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1696,0.870588,2,0,0.0017064
"2526","Wind or Weather or Stress","13100_47",0.0008994,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1632,0.870588,240615,0.1,216.409131
"2527","Wind or Weather or Stress","13100_49",0.0004686,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1579,0.870588,12132414,4.4,5685.2492004
"2528","Wind or Weather or Stress","13100_51",0.000909,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1179,0.870588,1965862,0.7,1786.968558
"2529","Wind or Weather or Stress","13100_52",0.000497,"North-Central Interior Dry-Mesic Oak Forest and Woodland",1527,0.870588,5467763,2,2717.478211
"2530","Wind or Weather or Stress","13110_39",0.001718,"North-Central Interior Dry Oak Forest and Woodland",1226,0.560784,7828,0,13.448504
"2531","Wind or Weather or Stress","13110_42_43",0.0010784,"North-Central Interior Dry Oak Forest and Woodland",1680,0.560784,40489,0,43.6633376
"2532","Wind or Weather or Stress","13110_44",0.0013652,"North-Central Interior Dry Oak Forest and Woodland",1697,0.560784,163,0,0.2225276
"2533","Wind or Weather or Stress","13110_49",0.001012,"North-Central Interior Dry Oak Forest and Woodland",1580,0.560784,332802,0.1,336.795624
"2534","Wind or Weather or Stress","13110_50",0.0013354,"North-Central Interior Dry Oak Forest and Woodland",1129,0.560784,60942,0,81.3819468
"2535","Wind or Weather or Stress","13110_51",0.001093,"North-Central Interior Dry Oak Forest and Woodland",1180,0.560784,718800,0.3,785.6484
"2536","Wind or Weather or Stress","13110_52",0.0010114,"North-Central Interior Dry Oak Forest and Woodland",1528,0.560784,1310356,0.5,1325.2940584
"2537","Wind or Weather or Stress","13130_47_50_51",0.140167,"North-Central Interior Beech-Maple Forest",1181,0.172549,6839766,2.5,958709.480922
"2538","Wind or Weather or Stress","13130_47_50_51",0.140167,"North-Central Interior Beech-Maple Forest",1633,0.172549,1645306,0.6,230617.606102
"2539","Wind or Weather or Stress","13130_47_50_51",0.140167,"North-Central Interior Beech-Maple Forest",1130,0.172549,201857,0.1,28293.690119
"2540","Wind or Weather or Stress","13130_49_52_62",0.1417808,"North-Central Interior Beech-Maple Forest",1529,0.172549,9957870,3.6,1411834.774896
"2541","Wind or Weather or Stress","13130_49_52_62",0.1417808,"North-Central Interior Beech-Maple Forest",1473,0.172549,2789195,1,395454.298456
"2542","Wind or Weather or Stress","13130_49_52_62",0.1417808,"North-Central Interior Beech-Maple Forest",1581,0.172549,30899,0,4380.8849392
"2543","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1155,0.4,2707709,1,379836.8769782
"2544","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1131,0.4,1702169,0.6,238779.9268862
"2545","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1681,0.4,798143,0.3,111963.3404114
"2546","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1210,0.4,118095,0,16566.342981
"2547","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1227,0.4,70894,0,9944.9961412
"2548","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1603,0.4,1,0,0.1402798
"2549","Wind or Weather or Stress","13140_38_39_40_41_42_43_44_50",0.1402798,"North-Central Interior Maple-Basswood Forest",1699,0.4,1,0,0.1402798
"2550","Wind or Weather or Stress","13140_49",0.140435,"North-Central Interior Maple-Basswood Forest",1582,0.4,1540177,0.6,216294.756995
"2551","Wind or Weather or Stress","13150_48_53_57_59_61",0.0061372,"Southern Appalachian Oak Forest",1433,0.760784,0,0,0
"2552","Wind or Weather or Stress","13150_48_53_57_59_61",0.0061372,"Southern Appalachian Oak Forest",1564,0.760784,13548,0,83.1467856
"2553","Wind or Weather or Stress","13160_60",0.009186,"Southern Piedmont Mesic Forest",1403,0.490196,433,0,3.977538
"2554","Wind or Weather or Stress","13170_57_61",0.004162,"Allegheny-Cumberland Dry Oak Forest and Woodland",1435,0.580392,249512,0.1,1038.468944
"2555","Wind or Weather or Stress","13180_48_53",0.0065196,"Southern and Central Appalachian Cove Forest",1566,1,5707,0,37.2073572
"2556","Wind or Weather or Stress","13180_57_59_61",0.004618,"Southern and Central Appalachian Cove Forest",1436,1,47204,0,217.988072
"2557","Wind or Weather or Stress","13200_48_57_61",0.0037226,"Central and Southern Appalachian Montane Oak Forest",1437,0.705882,15681,0,58.3740906
"2558","Wind or Weather or Stress","13210_47_48_53_57",0.0024548,"South-Central Interior Mesophytic Forest",1634,0.580392,3319265,1.2,8148.131722
"2559","Wind or Weather or Stress","13210_47_48_53_57",0.0024548,"South-Central Interior Mesophytic Forest",1567,0.580392,656973,0.2,1612.7373204
"2560","Wind or Weather or Stress","13210_49",0.0022594,"South-Central Interior Mesophytic Forest",1583,0.580392,1156948,0.4,2614.0083112
"2561","Wind or Weather or Stress","13210_61_63",0.0040546,"South-Central Interior Mesophytic Forest",1438,0.580392,892125,0.3,3617.210025
"2562","Wind or Weather or Stress","13210_61_63",0.0040546,"South-Central Interior Mesophytic Forest",1454,0.580392,3063,0,12.4192398
"2563","Wind or Weather or Stress","13210_62",0.0023124,"South-Central Interior Mesophytic Forest",1475,0.580392,1227524,0.4,2838.5264976
"2564","Wind or Weather or Stress","13240_60_65_66",0.0008082,"Northern Atlantic Coastal Plain Hardwood Forest",1484,0.352941,582464,0.2,470.7474048
"2565","Wind or Weather or Stress","13240_60_65_66",0.0008082,"Northern Atlantic Coastal Plain Hardwood Forest",1404,0.352941,72728,0,58.7787696
"2566","Wind or Weather or Stress","13260_47",0.0064914,"South-Central Interior/Upper Coastal Plain Flatwoods",1636,0.14902,22154,0,143.8104756
"2567","Wind or Weather or Stress","13260_49",0.0003982,"South-Central Interior/Upper Coastal Plain Flatwoods",1584,0.14902,848,0,0.3376736
"2568","Wind or Weather or Stress","13310_39_40_41",0.0106572,"Eastern Great Plains Tallgrass Aspen Parkland",1211,0,300524,0.1,3202.7443728
"2569","Wind or Weather or Stress","13310_39_40_41",0.0106572,"Eastern Great Plains Tallgrass Aspen Parkland",1156,0,101706,0,1083.9011832
"2570","Wind or Weather or Stress","13430_58_60",0.004982,"Atlantic Coastal Plain Mesic Hardwood Forest",1406,0,60322,0,300.524204
"2571","Wind or Weather or Stress","13440_41",0.0009788,"Boreal Jack Pine-Black Spruce Forest",1157,0.54902,769555,0.3,753.240434
"2572","Wind or Weather or Stress","13442_51",0.0006868,"Boreal Jack Pine-Black Spruce Forest - Spruce-Fir",1183,0.447059,67045,0,46.046506
"2573","Wind or Weather or Stress","13500_61",0.0038884,"Central and Southern Appalachian Spruce-Fir Forest",1440,0.709804,169,0,0.6571396
