"join_field","model_code","ref_label","ref_percent","bps_name","state_class_id","age_category","canopy_category","cur_scls_count","bps_count","bps_acres","ref_scls_acres","cur_scls_acres","cur_percent"
"14880_38_42_43_E","14880_38_42_43","E",NA,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,NA,23386,5201,NA,NA,NA
"14880_38_42_43_Agriculture","14880_38_42_43","Agriculture",0,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,12288,23386,5201,0,2733,53
"14880_38_42_43_Urban","14880_38_42_43","Urban",0,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,1394,23386,5201,0,310,6
"14880_38_42_43_Water","14880_38_42_43","Water",0,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,NA,23386,5201,0,NA,NA
"14880_38_42_43_UN","14880_38_42_43","UN",0,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,1592,23386,5201,0,354,7
"14880_38_42_43_UE","14880_38_42_43","UE",0,"Eastern Great Plains Wet Meadow-Prairie-Marsh",NA,NA,NA,2149,23386,5201,0,478,9
"14900_60_A","14900_60","A",57,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Early1:OPN","Early1","OPN",10,181609,40389,23022,2,0
"14900_60_B","14900_60","B",26,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Mid1:OPN","Mid1","OPN",NA,181609,40389,10501,NA,NA
"14900_60_C","14900_60","C",6,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Mid2:OPN","Mid2","OPN",65,181609,40389,2423,14,0
"14900_60_D","14900_60","D",11,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Early2:OPN","Early2","OPN",1262,181609,40389,4443,281,1
"14900_60_E","14900_60","E",NA,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,NA,181609,40389,NA,NA,NA
"14900_60_Agriculture","14900_60","Agriculture",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,404,181609,40389,0,90,0
"14900_60_Urban","14900_60","Urban",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,9121,181609,40389,0,2028,5
"14900_60_Water","14900_60","Water",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,NA,181609,40389,0,NA,NA
"14900_60_UN","14900_60","UN",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,4949,181609,40389,0,1101,3
"14900_60_UE","14900_60","UE",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,3136,181609,40389,0,697,2
"14900_65_66_A","14900_65_66","A",11,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Early1:ALL","Early1","ALL",32,181609,40389,4443,7,0
"14900_65_66_B","14900_65_66","B",16,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Mid1:OPN","Mid1","OPN",65608,181609,40389,6462,14591,36
"14900_65_66_C","14900_65_66","C",73,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems","Late1:OPN","Late1","OPN",1647,181609,40389,29484,366,1
"14900_65_66_D","14900_65_66","D",NA,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,NA,181609,40389,NA,NA,NA
"14900_65_66_E","14900_65_66","E",NA,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,NA,181609,40389,NA,NA,NA
"14900_65_66_Agriculture","14900_65_66","Agriculture",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,864,181609,40389,0,192,0
"14900_65_66_Urban","14900_65_66","Urban",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,53486,181609,40389,0,11895,29
"14900_65_66_Water","14900_65_66","Water",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,NA,181609,40389,0,NA,NA
"14900_65_66_UN","14900_65_66","UN",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,35865,181609,40389,0,7976,20
"14900_65_66_UE","14900_65_66","UE",0,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",NA,NA,NA,5160,181609,40389,0,1148,3
"14920_41_50_51_52_63_A","14920_41_50_51_52_63","A",22,"Great Lakes Coastal Marsh Systems","Early1:ALL","Early1","ALL",1610,1125266,250253,55056,358,0
"14920_41_50_51_52_63_B","14920_41_50_51_52_63","B",22,"Great Lakes Coastal Marsh Systems","Early2:ALL","Early2","ALL",82402,1125266,250253,55056,18326,7
"14920_41_50_51_52_63_C","14920_41_50_51_52_63","C",56,"Great Lakes Coastal Marsh Systems","Mid1:CLS","Mid1","CLS",11013,1125266,250253,140142,2449,1
"14920_41_50_51_52_63_D","14920_41_50_51_52_63","D",NA,"Great Lakes Coastal Marsh Systems",NA,NA,NA,NA,1125266,250253,NA,NA,NA
"14920_41_50_51_52_63_E","14920_41_50_51_52_63","E",NA,"Great Lakes Coastal Marsh Systems",NA,NA,NA,NA,1125266,250253,NA,NA,NA
"14920_41_50_51_52_63_Agriculture","14920_41_50_51_52_63","Agriculture",0,"Great Lakes Coastal Marsh Systems",NA,NA,NA,354982,1125266,250253,0,78946,32
"14920_41_50_51_52_63_Urban","14920_41_50_51_52_63","Urban",0,"Great Lakes Coastal Marsh Systems",NA,NA,NA,159204,1125266,250253,0,35406,14
"14920_41_50_51_52_63_Water","14920_41_50_51_52_63","Water",0,"Great Lakes Coastal Marsh Systems",NA,NA,NA,NA,1125266,250253,0,NA,NA
"14920_41_50_51_52_63_UN","14920_41_50_51_52_63","UN",0,"Great Lakes Coastal Marsh Systems",NA,NA,NA,347324,1125266,250253,0,77243,31
"14920_41_50_51_52_63_UE","14920_41_50_51_52_63","UE",0,"Great Lakes Coastal Marsh Systems",NA,NA,NA,168731,1125266,250253,0,37525,15
"14930_41_42_44_50_A","14930_41_42_44_50","A",8,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Early1:OPN","Early1","OPN",1201,4934458,1097396,87792,267,0
"14930_41_42_44_50_B","14930_41_42_44_50","B",60,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late1:OPN","Late1","OPN",14359,4934458,1097396,658438,3193,0
"14930_41_42_44_50_C","14930_41_42_44_50","C",28,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late2:CLS","Late2","CLS",1391,4934458,1097396,307271,309,0
"14930_41_42_44_50_D","14930_41_42_44_50","D",4,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late3:CLS","Late3","CLS",551094,4934458,1097396,43896,122560,11
"14930_41_42_44_50_E","14930_41_42_44_50","E",NA,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,4934458,1097396,NA,NA,NA
"14930_41_42_44_50_Agriculture","14930_41_42_44_50","Agriculture",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,1057226,4934458,1097396,0,235121,21
"14930_41_42_44_50_Urban","14930_41_42_44_50","Urban",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,141991,4934458,1097396,0,31578,3
"14930_41_42_44_50_Water","14930_41_42_44_50","Water",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,4934458,1097396,0,NA,NA
"14930_41_42_44_50_UN","14930_41_42_44_50","UN",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,1891772,4934458,1097396,0,420720,38
"14930_41_42_44_50_UE","14930_41_42_44_50","UE",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,433279,4934458,1097396,0,96359,9
"14930_52_62_A","14930_52_62","A",8,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Early1:OPN","Early1","OPN",73,4934458,1097396,87792,16,0
"14930_52_62_B","14930_52_62","B",59,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late1:OPN","Late1","OPN",1246,4934458,1097396,647464,277,0
"14930_52_62_C","14930_52_62","C",30,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late2:CLS","Late2","CLS",70,4934458,1097396,329219,16,0
"14930_52_62_D","14930_52_62","D",3,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems","Late3:CLS","Late3","CLS",388202,4934458,1097396,32922,86334,8
"14930_52_62_E","14930_52_62","E",NA,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,4934458,1097396,NA,NA,NA
"14930_52_62_Agriculture","14930_52_62","Agriculture",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,219688,4934458,1097396,0,48857,4
"14930_52_62_Urban","14930_52_62","Urban",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,69864,4934458,1097396,0,15537,1
"14930_52_62_Water","14930_52_62","Water",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,4934458,1097396,0,NA,NA
"14930_52_62_UN","14930_52_62","UN",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,66164,4934458,1097396,0,14715,1
"14930_52_62_UE","14930_52_62","UE",0,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",NA,NA,NA,96838,4934458,1097396,0,21536,2
"14940_41_50_51_A","14940_41_50_51","A",8,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Early1:OPN","Early1","OPN",22044,5915059,1315477,105238,4902,0
"14940_41_50_51_B","14940_41_50_51","B",56,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late1:OPN","Late1","OPN",533130,5915059,1315477,736667,118565,9
"14940_41_50_51_C","14940_41_50_51","C",31,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late2:CLS","Late2","CLS",41147,5915059,1315477,407798,9151,1
"14940_41_50_51_D","14940_41_50_51","D",5,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late3:CLS","Late3","CLS",1214440,5915059,1315477,65774,270085,21
"14940_41_50_51_E","14940_41_50_51","E",NA,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,NA,NA,NA
"14940_41_50_51_Agriculture","14940_41_50_51","Agriculture",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,343816,5915059,1315477,0,76463,6
"14940_41_50_51_Urban","14940_41_50_51","Urban",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,54957,5915059,1315477,0,12222,1
"14940_41_50_51_Water","14940_41_50_51","Water",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,0,NA,NA
"14940_41_50_51_UN","14940_41_50_51","UN",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,3043727,5915059,1315477,0,676908,51
"14940_41_50_51_UE","14940_41_50_51","UE",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,121427,5915059,1315477,0,27005,2
"14940_63_65_66_A","14940_63_65_66","A",47,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Early1:OPN","Early1","OPN",2,5915059,1315477,618274,0,0
"14940_63_65_66_B","14940_63_65_66","B",29,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Mid1:OPN","Mid1","OPN",28131,5915059,1315477,381488,6256,0
"14940_63_65_66_C","14940_63_65_66","C",11,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late1:OPN","Late1","OPN",720,5915059,1315477,144702,160,0
"14940_63_65_66_D","14940_63_65_66","D",13,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late2:CLS","Late2","CLS",24130,5915059,1315477,171012,5366,0
"14940_63_65_66_E","14940_63_65_66","E",NA,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,NA,NA,NA
"14940_63_65_66_Agriculture","14940_63_65_66","Agriculture",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,228368,5915059,1315477,0,50788,4
"14940_63_65_66_Urban","14940_63_65_66","Urban",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,116023,5915059,1315477,0,25803,2
"14940_63_65_66_Water","14940_63_65_66","Water",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,0,NA,NA
"14940_63_65_66_UN","14940_63_65_66","UN",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,73750,5915059,1315477,0,16402,1
"14940_63_65_66_UE","14940_63_65_66","UE",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,39777,5915059,1315477,0,8846,1
"14940_64_A","14940_64","A",47,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Early1:OPN","Early1","OPN",7,5915059,1315477,618274,2,0
"14940_64_B","14940_64","B",29,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Mid1:OPN","Mid1","OPN",695,5915059,1315477,381488,155,0
"14940_64_C","14940_64","C",11,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late1:OPN","Late1","OPN",34,5915059,1315477,144702,8,0
"14940_64_D","14940_64","D",13,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Late2:CLS","Late2","CLS",3148,5915059,1315477,171012,700,0
"14940_64_E","14940_64","E",NA,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,NA,NA,NA
"14940_64_Agriculture","14940_64","Agriculture",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,10979,5915059,1315477,0,2442,0
"14940_64_Urban","14940_64","Urban",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,7672,5915059,1315477,0,1706,0
"14940_64_Water","14940_64","Water",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,NA,5915059,1315477,0,NA,NA
"14940_64_UN","14940_64","UN",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,3861,5915059,1315477,0,859,0
"14940_64_UE","14940_64","UE",0,"Laurentian-Acadian Shrub-Herbaceous Wetland Systems",NA,NA,NA,3074,5915059,1315477,0,684,0
"14950_31_39_40_A","14950_31_39_40","A",47,"Western Great Plains Depressional Wetland Systems","Early1:ALL","Early1","ALL",1267,18435,4100,1927,282,7
"14950_31_39_40_B","14950_31_39_40","B",53,"Western Great Plains Depressional Wetland Systems","Mid1:CLS","Mid1","CLS",17,18435,4100,2173,4,0
"14950_31_39_40_C","14950_31_39_40","C",NA,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,NA,18435,4100,NA,NA,NA
"14950_31_39_40_D","14950_31_39_40","D",NA,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,NA,18435,4100,NA,NA,NA
"14950_31_39_40_E","14950_31_39_40","E",NA,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,NA,18435,4100,NA,NA,NA
"14950_31_39_40_Agriculture","14950_31_39_40","Agriculture",0,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,5851,18435,4100,0,1301,32
"14950_31_39_40_Urban","14950_31_39_40","Urban",0,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,333,18435,4100,0,74,2
"14950_31_39_40_Water","14950_31_39_40","Water",0,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,NA,18435,4100,0,NA,NA
"14950_31_39_40_UN","14950_31_39_40","UN",0,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,10052,18435,4100,0,2236,55
"14950_31_39_40_UE","14950_31_39_40","UE",0,"Western Great Plains Depressional Wetland Systems",NA,NA,NA,915,18435,4100,0,203,5
"15090_45_47_A","15090_45_47","A",10,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest","Early1:ALL","Early1","ALL",NA,574,128,13,NA,NA
"15090_45_47_B","15090_45_47","B",19,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest","Mid1:CLS","Mid1","CLS",NA,574,128,24,NA,NA
"15090_45_47_C","15090_45_47","C",16,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest","Late1:OPN","Late1","OPN",NA,574,128,20,NA,NA
"15090_45_47_D","15090_45_47","D",55,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest","Late1:CLS","Late1","CLS",NA,574,128,70,NA,NA
"15090_45_47_E","15090_45_47","E",NA,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,NA,574,128,NA,NA,NA
"15090_45_47_Agriculture","15090_45_47","Agriculture",0,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,362,574,128,0,81,63
"15090_45_47_Urban","15090_45_47","Urban",0,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,1,574,128,0,0,0
"15090_45_47_Water","15090_45_47","Water",0,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,NA,574,128,0,NA,NA
"15090_45_47_UN","15090_45_47","UN",0,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,NA,574,128,0,NA,NA
"15090_45_47_UE","15090_45_47","UE",0,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",NA,NA,NA,211,574,128,0,47,37
"15170_42_49_50_A","15170_42_49_50","A",32,"Paleozoic Plateau Bluff and Talus","Early1:ALL","Early1","ALL",4948,5287319,1175871,376279,1100,0
"15170_42_49_50_B","15170_42_49_50","B",9,"Paleozoic Plateau Bluff and Talus","Mid1:OPN","Mid1","OPN",NA,5287319,1175871,105828,NA,NA
"15170_42_49_50_C","15170_42_49_50","C",39,"Paleozoic Plateau Bluff and Talus","Mid2:OPN","Mid2","OPN",2237993,5287319,1175871,458590,497717,42
"15170_42_49_50_D","15170_42_49_50","D",9,"Paleozoic Plateau Bluff and Talus","Mid3:CLS","Mid3","CLS",213601,5287319,1175871,105828,47504,4
"15170_42_49_50_E","15170_42_49_50","E",11,"Paleozoic Plateau Bluff and Talus","Late1:CLS","Late1","CLS",342326,5287319,1175871,129346,76131,6
"15170_42_49_50_Agriculture","15170_42_49_50","Agriculture",0,"Paleozoic Plateau Bluff and Talus",NA,NA,NA,2028525,5287319,1175871,0,451133,38
"15170_42_49_50_Urban","15170_42_49_50","Urban",0,"Paleozoic Plateau Bluff and Talus",NA,NA,NA,240912,5287319,1175871,0,53578,5
"15170_42_49_50_Water","15170_42_49_50","Water",0,"Paleozoic Plateau Bluff and Talus",NA,NA,NA,NA,5287319,1175871,0,NA,NA
"15170_42_49_50_UN","15170_42_49_50","UN",0,"Paleozoic Plateau Bluff and Talus",NA,NA,NA,18,5287319,1175871,0,4,0
"15170_42_49_50_UE","15170_42_49_50","UE",0,"Paleozoic Plateau Bluff and Talus",NA,NA,NA,218996,5287319,1175871,0,48704,4
"15180_43_47_49_52_62_63_64_65_A","15180_43_47_49_52_62_63_64_65","A",11,"North-Central Interior Wet Flatwoods","Early1:ALL","Early1","ALL",38031,6604698,1468849,161573,8458,1
"15180_43_47_49_52_62_63_64_65_B","15180_43_47_49_52_62_63_64_65","B",16,"North-Central Interior Wet Flatwoods","Mid1:CLS","Mid1","CLS",1687945,6604698,1468849,235016,375390,26
"15180_43_47_49_52_62_63_64_65_C","15180_43_47_49_52_62_63_64_65","C",73,"North-Central Interior Wet Flatwoods","Late1:CLS","Late1","CLS",19521,6604698,1468849,1072259,4341,0
"15180_43_47_49_52_62_63_64_65_D","15180_43_47_49_52_62_63_64_65","D",NA,"North-Central Interior Wet Flatwoods",NA,NA,NA,NA,6604698,1468849,NA,NA,NA
"15180_43_47_49_52_62_63_64_65_E","15180_43_47_49_52_62_63_64_65","E",NA,"North-Central Interior Wet Flatwoods",NA,NA,NA,NA,6604698,1468849,NA,NA,NA
"15180_43_47_49_52_62_63_64_65_Agriculture","15180_43_47_49_52_62_63_64_65","Agriculture",0,"North-Central Interior Wet Flatwoods",NA,NA,NA,3034232,6604698,1468849,0,674797,46
"15180_43_47_49_52_62_63_64_65_Urban","15180_43_47_49_52_62_63_64_65","Urban",0,"North-Central Interior Wet Flatwoods",NA,NA,NA,1068593,6604698,1468849,0,237649,16
"15180_43_47_49_52_62_63_64_65_Water","15180_43_47_49_52_62_63_64_65","Water",0,"North-Central Interior Wet Flatwoods",NA,NA,NA,NA,6604698,1468849,0,NA,NA
"15180_43_47_49_52_62_63_64_65_UN","15180_43_47_49_52_62_63_64_65","UN",0,"North-Central Interior Wet Flatwoods",NA,NA,NA,196234,6604698,1468849,0,43641,3
"15180_43_47_49_52_62_63_64_65_UE","15180_43_47_49_52_62_63_64_65","UE",0,"North-Central Interior Wet Flatwoods",NA,NA,NA,560142,6604698,1468849,0,124573,8
"15260_64_65_66_A","15260_64_65_66","A",14,"Laurentian-Acadian Swamp Systems","Early1:ALL","Early1","ALL",8897,664895,147869,20702,1979,1
"15260_64_65_66_B","15260_64_65_66","B",11,"Laurentian-Acadian Swamp Systems","Early2:CLS","Early2","CLS",33626,664895,147869,16266,7478,5
"15260_64_65_66_C","15260_64_65_66","C",21,"Laurentian-Acadian Swamp Systems","Mid1:CLS","Mid1","CLS",233117,664895,147869,31052,51844,35
"15260_64_65_66_D","15260_64_65_66","D",54,"Laurentian-Acadian Swamp Systems","Late1:CLS","Late1","CLS",195,664895,147869,79849,43,0
"15260_64_65_66_E","15260_64_65_66","E",NA,"Laurentian-Acadian Swamp Systems",NA,NA,NA,NA,664895,147869,NA,NA,NA
"15260_64_65_66_Agriculture","15260_64_65_66","Agriculture",0,"Laurentian-Acadian Swamp Systems",NA,NA,NA,43035,664895,147869,0,9571,6
"15260_64_65_66_Urban","15260_64_65_66","Urban",0,"Laurentian-Acadian Swamp Systems",NA,NA,NA,38586,664895,147869,0,8581,6
"15260_64_65_66_Water","15260_64_65_66","Water",0,"Laurentian-Acadian Swamp Systems",NA,NA,NA,NA,664895,147869,0,NA,NA
"15260_64_65_66_UN","15260_64_65_66","UN",0,"Laurentian-Acadian Swamp Systems",NA,NA,NA,225938,664895,147869,0,50247,34
"15260_64_65_66_UE","15260_64_65_66","UE",0,"Laurentian-Acadian Swamp Systems",NA,NA,NA,81501,664895,147869,0,18125,12
"-1111_Fill-Not Mapped",NA,NA,NA,NA,NA,NA,NA,8829,37327606,8301454,NA,1964,0
"0_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,111267,37327606,8301454,NA,24745,0
"0_Water",NA,NA,NA,NA,NA,NA,NA,36468107,37327606,8301454,NA,8110306,98
"13010_40_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,8,37327606,8301454,NA,2,0
"13020_63_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,25001,37327606,8301454,NA,5560,0
"13020_64_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,6462,37327606,8301454,NA,1437,0
"13020_65_66_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,984,37327606,8301454,NA,219,0
"13022_41_50_51_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,37595,37327606,8301454,NA,8361,0
"13023_51_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,12,37327606,8301454,NA,3,0
"13030_60_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,5850,37327606,8301454,NA,1301,0
"13030_61_63_64_65_66_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,33967,37327606,8301454,NA,7554,0
"13030_62_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,22057,37327606,8301454,NA,4905,0
"13040_32_43_44_49_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,493,37327606,8301454,NA,110,0
"13050_47_48_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,4804,37327606,8301454,NA,1068,0
"13050_49_Barren or Sparse",NA,NA,NA,NA,NA,NA,NA,191,37327606,8301454,NA,42,0
